sprite;spawn_biome;dex_number;name;type;HP;attack;defense;special_attack;special_defense;speed;total
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/379.png;Sem Spawn;379;Registeel;Steel;80;75;150;75;150;50;580
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/380.png;Sem Spawn;380;Latias;Dragon / Psychic;80;80;90;110;130;110;600
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/381.png;Sem Spawn;381;Latios;Dragon / Psychic;80;90;80;130;110;110;600
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/382.png;river;382;Kyogre;Water;100;100;90;150;140;90;670
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/383.png;desert;383;Groudon;Terrestre;100;150;140;100;90;90;670
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/384.png;montain;384;Rayquaza;Dragon / Flying;105;150;90;150;90;95;680
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/385.png;plains;385;Jirachi;Steel / Psychic;100;100;100;100;100;100;600
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/386.png;the_end;386;Deoxys;Psychic;50;150;50;150;50;150;600
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/387.png;roofed;387;Turtwig;Grass;55;68;64;45;55;31;318
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/388.png;Sem Spawn;388;Grotle;Grass;75;89;85;55;65;36;405
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/389.png;Sem Spawn;389;Torterra;Grass / Terrestre;95;109;105;75;85;56;525
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/390.png;mesa;390;Chimchar;Fire;44;58;44;58;44;61;309
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/391.png;Sem Spawn;391;Monferno;Fire / Fighting;64;78;52;78;52;81;405
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/392.png;Sem Spawn;392;Infernape;Fire / Fighting;76;104;71;104;71;108;534
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/393.png;frozen;393;Piplup;Water;53;51;53;61;56;40;314
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/394.png;Sem Spawn;394;Prinplup;Water;64;66;68;81;76;50;405
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/395.png;Sem Spawn;395;Empoleon;Water / Steel;84;86;88;111;101;60;530
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/396.png;ocean;396;Starly;Normal / Flying;40;55;30;30;30;60;245
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/397.png;ocean;397;Staravia;Normal / Flying;55;75;50;40;40;80;340
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/398.png;ocean;398;Staraptor;Normal / Flying;85;120;70;50;60;100;485
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/399.png;monster;399;Bidoof;Normal;59;45;40;35;40;31;250
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/400.png;monster;400;Bibarel;Normal / Water;79;85;60;55;60;71;410
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/401.png;Sem Spawn;401;Kricketot;Bug;37;25;41;25;41;25;194
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/402.png;Sem Spawn;402;Kricketune;Bug;77;85;51;55;51;65;384
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/403.png;plains;403;Shinx;Electric;45;65;34;40;34;45;263
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/404.png;plains;404;Luxio;Electric;60;85;49;60;49;60;363
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/405.png;Sem Spawn;405;Luxray;Electric;80;120;79;95;79;70;523
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/406.png;Sem Spawn;406;Budew;Grass / Poison;40;30;35;50;70;55;280
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/407.png;Sem Spawn;407;Roserade;Grass / Poison;60;70;65;125;105;90;515
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/408.png;Sem Spawn;408;Cranidos;Rock;67;125;40;30;30;58;350
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/409.png;Sem Spawn;409;Rampardos;Rock;97;165;60;65;50;58;495
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/410.png;Sem Spawn;410;Shieldon;Rock / Steel;30;42;118;42;88;30;350
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/411.png;Sem Spawn;411;Bastiodon;Rock / Steel;60;52;168;47;138;30;495
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/412.png;Sem Spawn;412;Burmy;Bug;40;29;45;29;45;36;224
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/413.png;Sem Spawn;413;Wormadam;Bug / Grass;60;59;85;79;105;36;424
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/414.png;Sem Spawn;414;Mothim;Bug / Flying;70;94;50;94;50;66;424
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/415.png;Sem Spawn;415;Combee;Bug / Flying;30;30;42;30;42;70;244
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/416.png;Sem Spawn;416;Vespiquen;Bug / Flying;70;80;102;80;102;40;474
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/417.png;forest;417;Pachirisu;Electric;60;45;70;45;90;95;405
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/418.png;Sem Spawn;418;Buizel;Water;55;65;35;60;30;85;330
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/419.png;Sem Spawn;419;Floatzel;Water;85;105;55;85;50;115;495
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/420.png;Sem Spawn;420;Cherubi;Grass;45;35;45;62;53;35;275
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/421.png;Sem Spawn;421;Cherrim;Grass;70;60;70;87;78;85;450
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/422.png;Sem Spawn;422;Shellos;Water;76;48;48;57;62;34;325
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/423.png;Sem Spawn;423;Gastrodon;Water / Terrestre;111;83;68;92;82;39;475
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/424.png;Sem Spawn;424;Ambipom;Normal;75;100;66;60;66;115;482
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/425.png;Sem Spawn;425;Drifloon;Ghost / Flying;90;50;34;60;44;70;348
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/426.png;Sem Spawn;426;Drifblim;Ghost / Flying;150;80;44;90;54;80;498
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/427.png;Sem Spawn;427;Buneary;Normal;55;66;44;44;56;85;350
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/428.png;Sem Spawn;428;Lopunny;Normal;65;76;84;54;96;105;480
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/429.png;Sem Spawn;429;Mismagius;Ghost;60;60;60;105;105;105;495
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/430.png;Sem Spawn;430;Honchkrow;Dark / Flying;100;125;52;105;52;71;505
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/431.png;monster;431;Glameow;Normal;49;55;42;42;37;85;310
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/432.png;monster;432;Purugly;Normal;71;82;64;64;59;112;452
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/433.png;Sem Spawn;433;Chingling;Psychic;45;30;50;65;50;45;285
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/434.png;Sem Spawn;434;Stunky;Poison / Dark;63;63;47;41;41;74;329
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/435.png;Sem Spawn;435;Skuntank;Poison / Dark;103;93;67;71;61;84;479
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/436.png;Sem Spawn;436;Bronzor;Steel / Psychic;57;24;86;24;86;23;300
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/437.png;Sem Spawn;437;Bronzong;Steel / Psychic;67;89;116;79;116;33;500
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/438.png;plains;438;Bonsly;Rock;50;80;95;10;45;10;290
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/439.png;cherry_grove;439;Mime Jr.;Psychic / Fairy;20;25;45;70;90;60;310
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/440.png;Sem Spawn;440;Happiny;Normal;100;5;5;15;65;30;220
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/441.png;Sem Spawn;441;Chatot;Normal / Flying;76;65;45;92;42;91;411
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/442.png;taiga+plains;442;Spiritomb;Ghost / Dark;50;92;108;92;108;35;485
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/443.png;desert;443;Gible;Dragon / Terrestre;58;70;45;40;45;42;300
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/444.png;desert;444;Gabite;Dragon / Terrestre;68;90;65;50;55;82;410
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/445.png;Sem Spawn;445;Garchomp;Dragon / Terrestre;108;130;95;80;85;102;600
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/446.png;Sem Spawn;446;Munchlax;Normal;135;85;40;40;85;5;390
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/447.png;egg;447;Riolu;Fighting;40;70;40;35;40;60;285
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/448.png;Sem Spawn;448;Lucario;Fighting / Steel;70;110;70;115;70;90;525
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/449.png;Sem Spawn;449;Hippopotas;Terrestre;68;72;78;38;42;32;330
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/450.png;Sem Spawn;450;Hippowdon;Terrestre;108;112;118;68;72;47;525
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/451.png;Sem Spawn;451;Skorupi;Poison / Bug;40;50;90;30;55;65;330
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/452.png;Sem Spawn;452;Drapion;Dark / Poison;70;90;110;60;75;95;500
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/453.png;Sem Spawn;453;Croagunk;Poison / Fighting;48;61;40;61;40;50;300
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/454.png;Sem Spawn;454;Toxicroak;Poison / Fighting;83;106;65;86;65;85;490
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/455.png;Sem Spawn;455;Carnivine;Grass;74;100;72;90;72;46;454
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/456.png;Sem Spawn;456;Finneon;Water;49;49;56;49;61;66;330
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/457.png;Sem Spawn;457;Lumineon;Water;69;69;76;69;86;91;460
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/458.png;Sem Spawn;458;Mantyke;Water / Flying;45;20;50;60;120;50;345
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/459.png;Sem Spawn;459;Snover;Grass / Ice;60;62;50;62;60;40;334
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/460.png;Sem Spawn;460;Abomasnow;Grass / Ice;90;92;75;92;85;60;494
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/461.png;ice_plains;461;Weavile;Dark / Ice;70;120;65;45;85;125;510
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/462.png;Sem Spawn;462;Magnezone;Electric / Steel;70;70;115;130;90;60;535
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/463.png;Sem Spawn;463;Lickilicky;Normal;110;85;95;80;95;50;515
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/464.png;Sem Spawn;464;Rhyperior;Terrestre / Rock;115;140;130;55;55;40;535
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/465.png;Sem Spawn;465;Tangrowth;Grass;100;100;125;110;50;50;535
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/466.png;Sem Spawn;466;Electivire;Electric;75;123;67;95;85;95;540
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/467.png;Sem Spawn;467;Magmortar;Fire;75;95;67;125;95;83;540
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/468.png;Sem Spawn;468;Togekiss;Fairy / Flying;85;50;95;120;115;80;545
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/469.png;Sem Spawn;469;Yanmega;Bug / Flying;86;76;86;116;56;95;515
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/470.png;Sem Spawn;470;Leafeon;Grass;65;110;130;60;65;95;525
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/471.png;Sem Spawn;471;Glaceon;Ice;65;60;110;130;95;65;525
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/472.png;Sem Spawn;472;Gliscor;Terrestre / Flying;75;95;125;45;75;95;510
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/473.png;Sem Spawn;473;Mamoswine;Ice / Terrestre;110;130;80;70;60;80;530
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/474.png;Sem Spawn;474;Porygon-Z;Normal;85;80;70;135;75;90;535
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/475.png;Sem Spawn;475;Gallade;Psychic / Fighting;68;125;65;65;115;80;518
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/476.png;Sem Spawn;476;Probopass;Rock / Steel;60;55;145;75;150;40;525
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/477.png;Sem Spawn;477;Dusknoir;Ghost;45;100;135;65;135;45;525
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/478.png;Sem Spawn;478;Froslass;Ice / Ghost;70;80;70;80;70;110;480
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/479.png;Sem Spawn;479;Rotom;Electric / Ghost;50;50;77;95;77;91;440
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/480.png;Sem Spawn;480;Uxie;Psychic;75;75;130;75;130;95;580
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/481.png;Sem Spawn;481;Mesprit;Psychic;80;105;105;105;105;80;580
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/482.png;Sem Spawn;482;Azelf;Psychic;75;125;70;125;70;115;580
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/483.png;the_end;483;Dialga;Steel / Dragon;100;120;120;150;100;90;680
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/484.png;the_end;484;Palkia;Water / Dragon;90;120;100;150;120;100;680
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/485.png;Sem Spawn;485;Heatran;Fire / Steel;91;90;106;130;106;77;600
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/486.png;deep_dark;486;Regigigas;Normal;110;160;110;80;110;100;670
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/487.png;the_end;487;Giratina;Ghost / Dragon;150;100;120;100;120;90;680
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/488.png;Sem Spawn;488;Cresselia;Psychic;120;70;110;75;120;85;580
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/489.png;Sem Spawn;489;Phione;Water;80;80;80;80;80;80;480
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/490.png;Sem Spawn;490;Manaphy;Water;100;100;100;100;100;100;600
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/491.png;roofed;491;Darkrai;Dark;70;90;90;135;90;125;600
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/492.png;Sem Spawn;492;Shaymin;Grass;100;100;100;100;100;100;600
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/493.png;pokemon do Shiro;493;Arceus;Normal;120;120;120;120;120;120;720
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/494.png;Sem Spawn;494;Victini;Psychic / Fire;100;100;100;100;100;100;600
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/495.png;forest;495;Snivy;Grass;45;45;55;45;55;63;308
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/496.png;Sem Spawn;496;Servine;Grass;60;60;75;60;75;83;413
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/497.png;Sem Spawn;497;Serperior;Grass;75;75;95;75;95;113;528
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/498.png;mesa;498;Tepig;Fire;65;63;45;45;45;45;308
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/499.png;Sem Spawn;499;Pignite;Fire / Fighting;90;93;55;70;55;55;418
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/500.png;Sem Spawn;500;Emboar;Fire / Fighting;110;123;65;100;65;65;528
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/501.png;beach;501;Oshawott;Water;55;55;45;63;45;45;308
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/502.png;Sem Spawn;502;Dewott;Water;75;75;60;83;60;60;413
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/503.png;Sem Spawn;503;Samurott;Water;95;100;85;108;70;70;528
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/504.png;Sem Spawn;504;Patrat;Normal;45;55;39;35;39;42;255
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/505.png;Sem Spawn;505;Watchog;Normal;60;85;69;60;69;77;420
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/506.png;Sem Spawn;506;Lillipup;Normal;45;60;45;25;45;55;275
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/507.png;Sem Spawn;507;Herdier;Normal;65;80;65;35;65;60;370
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/508.png;Sem Spawn;508;Stoutland;Normal;85;110;90;45;90;80;500
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/509.png;Sem Spawn;509;Purrloin;Dark;41;50;37;50;37;66;281
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/510.png;Sem Spawn;510;Liepard;Dark;64;88;50;88;50;106;446
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/511.png;Sem Spawn;511;Pansage;Grass;50;53;48;53;48;64;316
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/512.png;Sem Spawn;512;Simisage;Grass;75;98;63;98;63;101;498
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/513.png;Sem Spawn;513;Pansear;Fire;50;53;48;53;48;64;316
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/514.png;Sem Spawn;514;Simisear;Fire;75;98;63;98;63;101;498
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/515.png;Sem Spawn;515;Panpour;Water;50;53;48;53;48;64;316
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/516.png;Sem Spawn;516;Simipour;Water;75;98;63;98;63;101;498
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/517.png;Sem Spawn;517;Munna;Psychic;76;25;45;67;55;24;292
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/518.png;Sem Spawn;518;Musharna;Psychic;116;55;85;107;95;29;487
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/519.png;Sem Spawn;519;Pidove;Normal / Flying;50;55;50;36;30;43;264
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/520.png;Sem Spawn;520;Tranquill;Normal / Flying;62;77;62;50;42;65;358
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/521.png;Sem Spawn;521;Unfezant;Normal / Flying;80;115;80;65;55;93;488
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/522.png;Sem Spawn;522;Blitzle;Electric;45;60;32;50;32;76;295
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/523.png;Sem Spawn;523;Zebstrika;Electric;75;100;63;80;63;116;497
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/524.png;Sem Spawn;524;Roggenrola;Rock;55;75;85;25;25;15;280
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/525.png;Sem Spawn;525;Boldore;Rock;70;105;105;50;40;20;390
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/526.png;caves;526;Gigalith;Rock;85;135;130;60;80;25;515
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/527.png;Sem Spawn;527;Woobat;Psychic / Flying;65;45;43;55;43;72;323
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/528.png;Sem Spawn;528;Swoobat;Psychic / Flying;67;57;55;77;55;114;425
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/529.png;monster;529;Drilbur;Terrestre;60;85;40;30;45;68;328
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/530.png;Sem Spawn;530;Excadrill;Terrestre / Steel;110;135;60;50;65;88;508
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/531.png;Sem Spawn;531;Audino;Normal;103;60;86;60;86;50;445
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/532.png;Sem Spawn;532;Timburr;Fighting;75;80;55;25;35;35;305
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/533.png;Sem Spawn;533;Gurdurr;Fighting;85;105;85;40;50;40;405
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/534.png;Sem Spawn;534;Conkeldurr;Fighting;105;140;95;55;65;45;505
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/535.png;Sem Spawn;535;Tympole;Water;50;50;40;50;40;64;294
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/536.png;Sem Spawn;536;Palpitoad;Water / Terrestre;75;65;55;65;55;69;384
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/537.png;Sem Spawn;537;Seismitoad;Water / Terrestre;105;95;75;85;75;74;509
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/538.png;Sem Spawn;538;Throh;Fighting;120;100;85;30;85;45;465
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/539.png;Sem Spawn;539;Sawk;Fighting;75;125;75;30;75;85;465
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/540.png;Sem Spawn;540;Sewaddle;Bug / Grass;45;53;70;40;60;42;310
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/541.png;Sem Spawn;541;Swadloon;Bug / Grass;55;63;90;50;80;42;380
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/542.png;Sem Spawn;542;Leavanny;Bug / Grass;75;103;80;70;80;92;500
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/543.png;Sem Spawn;543;Venipede;Bug / Poison;30;45;59;30;39;57;260
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/544.png;Sem Spawn;544;Whirlipede;Bug / Poison;40;55;99;40;79;47;360
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/545.png;Sem Spawn;545;Scolipede;Bug / Poison;60;100;89;55;69;112;485
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/546.png;Sem Spawn;546;Cottonee;Grass / Fairy;40;27;60;37;50;66;280
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/547.png;Sem Spawn;547;Whimsicott;Grass / Fairy;60;67;85;77;75;116;480
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/548.png;Sem Spawn;548;Petilil;Grass;45;35;50;70;50;30;280
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/549.png;Sem Spawn;549;Lilligant;Grass;70;60;75;110;75;90;480
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/550.png;Sem Spawn;550;Basculin;Water;70;92;65;80;55;98;460
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/551.png;desert;551;Sandile;Terrestre / Dark;50;72;35;35;35;65;292
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/552.png;Sem Spawn;552;Krokorok;Terrestre / Dark;60;82;45;45;45;74;351
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/553.png;Sem Spawn;553;Krookodile;Terrestre / Dark;95;117;80;65;70;92;519
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/554.png;Sem Spawn;554;Darumaka;Fire;70;90;45;15;45;50;315
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/555.png;Sem Spawn;555;Darmanitan;Fire;105;140;55;30;55;95;480
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/556.png;Sem Spawn;556;Maractus;Grass;75;86;67;106;67;60;461
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/557.png;Sem Spawn;557;Dwebble;Bug / Rock;50;65;85;35;35;55;325
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/558.png;Sem Spawn;558;Crustle;Bug / Rock;70;105;125;65;75;45;485
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/559.png;Sem Spawn;559;Scraggy;Dark / Fighting;50;75;70;35;70;48;348
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/560.png;Sem Spawn;560;Scrafty;Dark / Fighting;65;90;115;45;115;58;488
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/561.png;Sem Spawn;561;Sigilyph;Psychic / Flying;72;58;80;103;80;97;490
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/562.png;Sem Spawn;562;Yamask;Ghost;38;30;85;55;65;30;303
https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/563.png;Sem Spawn;563;Cofagrigus;Ghost;58;50;145;95;105;30;483
